source_material_code,source_cpse,candidate_material_code,candidate_cpse,source_canonical_key,candidate_canonical_key,canonical_key_exact,description_similarity,embedding_similarity,attribute_agreement,evaluated_attribute_count,blocking_strategies,conflict_present,conflict_details,engineering_conflict_class,engineering_incompatibility,penalty_applied,final_match_score,confidence_level,evidence_summary,material_family_similarity,material_type_similarity,material_subtype_similarity,material_similarity,material_grade_similarity,nominal_size_similarity,size_similarity,length_similarity,width_similarity,height_similarity,diameter_similarity,thickness_similarity,pressure_class_similarity,schedule_similarity,rating_similarity,standard_similarity,coating_similarity,connection_type_similarity,end_type_similarity,construction_similarity,orientation_similarity,candidate_id,candidate_rank,validation_status,validation_reason_codes,refined_score,refined_confidence,review_priority,validation_evidence,upstream_conflict_present,upstream_conflict_details,upstream_conflict_preserved,human_reviewer_id,human_reviewer_email,human_rationale,human_reviewed_at,decision_version,decision
NTPC-200032,NTPC,SAIL-300184,SAIL,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008197,7,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
IOCL-110039,IOCL,HPCL-120038,HPCL,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008222,2,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
IOCL-110039,IOCL,ONGC-100033,ONGC,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008223,3,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
IOCL-110039,IOCL,BHEL-500036,BHEL,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008224,4,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
IOCL-110039,IOCL,CIL-400028,Coal India,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008225,5,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
IOCL-110039,IOCL,ONGC-100191,ONGC,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008226,6,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
IOCL-110039,IOCL,SAIL-300184,SAIL,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008227,7,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
HPCL-120038,HPCL,ONGC-100033,ONGC,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008253,3,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
HPCL-120038,HPCL,BHEL-500036,BHEL,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008254,4,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
HPCL-120038,HPCL,CIL-400028,Coal India,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008255,5,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
HPCL-120038,HPCL,ONGC-100191,ONGC,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008256,6,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
HPCL-120038,HPCL,SAIL-300184,SAIL,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008257,7,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
ONGC-100033,ONGC,BHEL-500036,BHEL,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008284,4,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
ONGC-100033,ONGC,CIL-400028,Coal India,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008285,5,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
ONGC-100033,ONGC,SAIL-300184,SAIL,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008286,6,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
BHEL-500036,BHEL,CIL-400028,Coal India,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008315,5,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
BHEL-500036,BHEL,ONGC-100191,ONGC,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008316,6,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
BHEL-500036,BHEL,SAIL-300184,SAIL,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008317,7,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
CIL-400028,Coal India,ONGC-100191,ONGC,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008346,6,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
CIL-400028,Coal India,SAIL-300184,SAIL,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,ELECTRICAL|COPPER|415V_100A|100_M|IS_13947,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,CAN-008347,7,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
HPCL-120039,HPCL,CIL-400029,Coal India,BEARING|BALL_BEARING|CHROME_STEEL|CHROME_STEEL|6408,BEARING|BALL_BEARING|CHROME_STEEL|CHROME_STEEL|6408,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|TYPE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,CAN-008371,1,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
HPCL-120039,HPCL,SAIL-300039,SAIL,BEARING|BALL_BEARING|CHROME_STEEL|CHROME_STEEL|6408,BEARING|BALL_BEARING|CHROME_STEEL|CHROME_STEEL|6408,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|TYPE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,CAN-008372,2,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
HPCL-120039,HPCL,NTPC-200033,NTPC,BEARING|BALL_BEARING|CHROME_STEEL|CHROME_STEEL|6408,BEARING|BALL_BEARING|CHROME_STEEL|CHROME_STEEL|6408,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|TYPE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,CAN-008373,3,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
HPCL-120039,HPCL,ONGC-100034,ONGC,BEARING|BALL_BEARING|CHROME_STEEL|CHROME_STEEL|6408,BEARING|BALL_BEARING|CHROME_STEEL|CHROME_STEEL|6408,True,1.0,1.0,1.0,5,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|TYPE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (5 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,CAN-008374,4,VALIDATED_COMPATIBLE,EXACT_CANONICAL_KEY;CORE_ATTR_MATCH,1.0,HIGH,HIGH,"Status: VALIDATED_COMPATIBLE (NO_CONFLICT) | Refined Score: 1.000 [HIGH] | Priority: HIGH | Reasons: [EXACT_CANONICAL_KEY, CORE_ATTR_MATCH] | Candidate evidence only; final common master identity deferred to human review.",False,,False,NMC-REVIEWER-CHIEF,chief.cataloguer@nmc.gov.in,Verified identical engineering specifications & dimensional standards across CPSEs,2026-09-18T15:07:25.250749+00:00,1,ACCEPT
